AeroDyn airfoil file.  Compatible with AeroDyn v13.0.
NACA 4415, Re=.083 Million, Smooth roughness, raw wind tunnel data smoothed by hand. 
Viterna Extended w/ AR=6.75. Fourth column is the minimum pressure coefficient.
  1           Number of airfoil tables in this file
  0.083       Table ID parameter (Reynolds number in millions).  For efficiency, make very large if only one table.
  0.0         Control setting
  14          Stall angle (deg)
  -3.5        Zero lift angle of attack (deg)
  0           Cn slope for zero lift (dimensionless)
  0           Cn at stall value for positive angle of attack
  0           Cn at stall value for negative angle of attack
  2.5         Angle of attack for minimum CD (deg)
  0.0239      Minimum CD value
-180.00	0	1	-1.0000
-170.00	0	1	-1.0000
-160.00	0	1	-1.0000
-150.00	0	1	-1.0000
-140.00	0	1	-1.0000
-130.00	0	1	-1.0000
-120.00	0	1	-1.0000
-110.00	0	1	-1.0000
-100.00	0	1	-1.0000
-90.00	0	1	-1.0000
-80.00	0	1	-1.0000
-70.00	0	1	-1.0000
-60.00	0	1	-1.0000
-50.00	0	1	-1.0000
-40.00	0	1	-1.0000
-30.00	0	1	-1.0000
-20.00	0	1	-0.7230
-10.00	0	1	-4.3499
-7.00	-0.33	0.0019	-1.1362
-6.00	-0.23	0.0024	-0.8309
-5.00	-0.13	0.0036	-0.8151
-4.00	-0.03	0.0043	-0.9098
-3.00	0.07	0.0043	-1.0046
-2.00	0.18	0.0043	-1.1229
-1.00	0.28	0.0052	-1.2642
0.00	0.38	0.0053	-1.4118
1.00	0.48	0.0054	-1.5351
2.00	0.57	0.0061	-1.6647
3.00	0.66	0.0064	-1.8799
4.00	0.74	0.0068	-2.1102
5.00	0.82	0.0072	-2.2112
6.00	0.89	0.0079	-2.5000
7.00	0.96	0.0090	-2.7457
8.00	1.03	0.0099	-2.8945
9.00	1.09	0.0119	-3.1533
10.00	1.15	0.0134	-3.3453
11.00	1.21	0.0154	-3.5287
12.00	1.26	0.0210	-3.7031
13.00	1.3	    0.0378	-3.8731
14.00	1.3	    0.0558	-4.0425
15.00	1.24	0.0658	-4.2158
16.00	1.13	0.0739	-4.3894
17.00	1.04	0.0821	-4.5497
18.00	0.97	0.0909	-4.6003
19.00	0.94	0.1073	-4.7262
20.00	0.91	0.1227	-4.8423
21.00	0.90	0.1412	-5.0294
30.97	0	1	-1.0000
32.24	0	1	-1.0000
33.48	0	1	-1.0000
40.00	0	1	-1.0000
50.00	0	1	-1.0000
60.00	0	1	-1.0000
70.00	0	1	-1.0000
80.00	0	1	-1.0000
90.00	0	1	-1.0000
100.00	0	1	-1.0000
110.00	0	1	-1.0000
120.00	0	1	-1.0000
130.00	0	1	-1.0000
140.00	0	1	-1.0000
150.00	0	1	-1.0000
160.00	0	1	-1.0000
170.00	0	1	-1.0000
180.00	0	1	-1.0000
EOT
